Administrador,Usuario,botón correcto,tiempo de interacción,mini juego,número de interacción,color presionado,dificultad,fecha,Juego,auto push,tiempo de lección,tiempo de sesión
LEONARDO,LEONARDO,0.0,3.850239,8,7.0,1,0,01/02/2024 02:37:03 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,0.0,5.85108,8,8.0,1,0,01/02/2024 02:37:05 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,0.0,17.03438,8,9.0,1,0,01/02/2024 02:37:16 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,0.0,25.50128,8,10.0,1,0,01/02/2024 02:37:25 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,0.0,26.65151,8,11.0,1,0,01/02/2024 02:37:26 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,0.0,31.73577,8,12.0,1,0,01/02/2024 02:37:31 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,36.70208,8,13.0,1,0,01/02/2024 02:37:36 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,0.3669602,8,1.0,1,0,01/02/2024 02:37:44 p. m.,0,0.0,107.9545,0.0
LEONARDO,LEONARDO,1.0,0.3669602,0,1.0,1,1,01/02/2024 02:38:58 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,3.083453,0,2.0,3,1,01/02/2024 02:39:02 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,1.649044,0,3.0,4,1,01/02/2024 02:39:04 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,1.983314,0,4.0,1,1,01/02/2024 02:39:06 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,1.416681,0,5.0,0,1,01/02/2024 02:39:08 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,5.446311,0,1.0,0,1,01/02/2024 02:39:09 p. m.,0,0.0,20.06568,0.0
LEONARDO,LEONARDO,1.0,5.446311,2,1.0,0,1,01/02/2024 02:39:45 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,0.0,3.598694,2,2.0,4,1,01/02/2024 02:39:51 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,5.215324,2,3.0,4,1,01/02/2024 02:39:52 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,0.0,4.066994,2,4.0,3,1,01/02/2024 02:39:59 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,4.516838,2,5.0,3,1,01/02/2024 02:40:00 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,0.0,0.3167847,2,6.0,1,1,01/02/2024 02:40:02 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,0.0,1.50015,2,7.0,1,1,01/02/2024 02:40:04 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,0.0,2.683433,2,8.0,1,1,01/02/2024 02:40:05 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,4.151068,2,9.0,1,1,01/02/2024 02:40:06 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,0.0,2.900087,2,10.0,3,1,01/02/2024 02:40:11 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,4.233636,2,11.0,3,1,01/02/2024 02:40:20 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,7.216782,2,1.0,1,1,01/02/2024 02:40:22 p. m.,0,0.0,42.94849,0.0
LEONARDO,LEONARDO,1.0,7.216782,3,1.0,1,1,01/02/2024 02:40:55 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,1.432828,3,2.0,0,1,01/02/2024 02:41:02 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,2.250282,3,3.0,3,1,01/02/2024 02:41:08 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,2.117688,3,4.0,4,1,01/02/2024 02:41:15 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,1.950155,3,5.0,3,1,01/02/2024 02:41:22 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,2.499603,3,1.0,1,1,01/02/2024 02:41:25 p. m.,0,0.0,38.12572,0.0
LEONARDO,LEONARDO,1.0,2.499603,8,1.0,1,1,01/02/2024 02:41:54 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,0.0,4.350543,8,2.0,3,1,01/02/2024 02:42:11 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,5.216969,8,3.0,3,1,01/02/2024 02:42:12 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,0.0,0.7831214,8,4.0,4,1,01/02/2024 02:42:24 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,4.216961,8,5.0,4,1,01/02/2024 02:42:42 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,4.766862,8,6.0,1,1,01/02/2024 02:42:58 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,0.0,1.116934,8,7.0,0,1,01/02/2024 02:43:11 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,0.0,2.333693,8,8.0,0,1,01/02/2024 02:43:13 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,0.0,2.816644,8,9.0,0,1,01/02/2024 02:43:13 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,0.0,4.433313,8,10.0,0,1,01/02/2024 02:43:15 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,2.716871,8,11.0,0,1,01/02/2024 02:43:27 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,0.0,0.5000017,8,1.0,1,1,01/02/2024 02:43:35 p. m.,0,0.0,106.8456,806.9422
LEONARDO,LEONARDO,0.0,0.5000017,0,1.0,1,2,01/02/2024 03:11:07 p. m.,0,0.0,2.341636,806.9422
LEONARDO,LEONARDO,0.0,0.5000017,4,1.0,1,2,01/02/2024 03:11:07 p. m.,0,0.0,0.0,806.9422
LEONARDO,LEONARDO,0.0,0.5000017,4,1.0,1,2,01/02/2024 03:11:07 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,0.0,0.5000017,0,1.0,1,0,01/02/2024 03:15:28 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,1.0,4.167346,0,2.0,1,0,01/02/2024 03:15:31 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,0.0,2.766779,0,3.0,3,0,01/02/2024 03:15:34 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,1.0,3.000311,0,4.0,3,0,01/02/2024 03:15:35 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,0.0,0.6001178,0,5.0,4,0,01/02/2024 03:15:36 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,1.0,1.83359,0,6.0,4,0,01/02/2024 03:15:37 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,0.0,2.616601,0,7.0,1,0,01/02/2024 03:15:41 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,1.0,4.149822,0,8.0,1,0,01/02/2024 03:15:42 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,0.0,0.3427875,0,1.0,1,0,01/02/2024 03:15:43 p. m.,0,0.0,15.63369,69.18797
DENISSE,JOSHUA,0.0,0.3427875,2,1.0,1,0,01/02/2024 03:16:08 p. m.,0,0.0,0.0,69.18797
DENISSE,JOSHUA,0.0,0.3427875,2,1.0,1,0,01/02/2024 03:16:34 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,1.0,5.376522,2,2.0,1,0,01/02/2024 03:16:39 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,1.0,4.083439,2,3.0,4,0,01/02/2024 03:16:45 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,1.0,2.833801,2,4.0,3,0,01/02/2024 03:16:50 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,0.0,2.73352,2,5.0,4,0,01/02/2024 03:16:56 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,1.0,12.48398,2,6.0,4,0,01/02/2024 03:17:06 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,1.0,16.3634,2,1.0,0,0,01/02/2024 03:17:08 p. m.,0,0.0,34.17808,61.4776
DENISSE,JOSHUA,1.0,16.3634,1,1.0,0,0,01/02/2024 03:17:28 p. m.,0,0.0,0.0,61.4776
DENISSE,JOSHUA,1.0,16.3634,1,1.0,0,0,01/02/2024 03:17:56 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,1.0,4.633397,1,2.0,1,0,01/02/2024 03:18:04 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,0.0,4.800435,1,3.0,4,0,01/02/2024 03:18:15 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,1.0,8.34977,1,4.0,4,0,01/02/2024 03:18:18 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,1.0,5.417321,1,5.0,3,0,01/02/2024 03:18:30 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,1.0,4.217205,1,1.0,1,0,01/02/2024 03:18:30 p. m.,0,0.0,49.83232,0.0
DENISSE,JOSHUA,1.0,4.217205,0,1.0,1,0,01/02/2024 03:19:12 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,1.0,2.883648,0,2.0,3,0,01/02/2024 03:19:15 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,1.0,3.066288,0,3.0,1,0,01/02/2024 03:19:19 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,0.0,3.000235,0,4.0,4,0,01/02/2024 03:19:23 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,1.0,3.466775,0,5.0,4,0,01/02/2024 03:19:23 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,1.0,6.382799,0,1.0,1,0,01/02/2024 03:19:24 p. m.,0,0.0,16.03388,0.0
DENISSE,JOSHUA,1.0,6.382799,2,1.0,1,0,01/02/2024 03:20:32 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,1.0,3.200341,2,2.0,0,0,01/02/2024 03:20:37 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,1.0,3.084024,2,3.0,3,0,01/02/2024 03:20:43 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,1.0,4.21781,2,4.0,1,0,01/02/2024 03:20:50 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,1.0,5.900413,2,1.0,3,0,01/02/2024 03:20:52 p. m.,0,0.0,26.28364,0.0
DENISSE,JOSHUA,1.0,5.900413,3,1.0,3,0,01/02/2024 03:21:52 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,1.0,2.350033,3,2.0,1,0,01/02/2024 03:22:01 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,1.0,3.499952,3,3.0,1,0,01/02/2024 03:22:10 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,1.0,1.915993,3,4.0,1,0,01/02/2024 03:22:18 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,1.0,5.600339,3,1.0,1,0,01/02/2024 03:22:23 p. m.,0,0.0,37.77536,0.0
DENISSE,JOSHUA,1.0,5.600339,8,1.0,1,0,01/02/2024 03:23:27 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,1.0,3.76688,8,2.0,3,0,01/02/2024 03:23:43 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,1.0,3.033377,8,3.0,3,0,01/02/2024 03:23:58 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,1.0,3.800713,8,4.0,3,0,01/02/2024 03:24:14 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,1.0,0.2543638,8,1.0,3,0,01/02/2024 03:24:21 p. m.,0,0.0,63.71406,0.0
DENISSE,JOSHUA,1.0,0.2543638,0,1.0,3,1,01/02/2024 03:24:50 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,0.0,0.4992315,0,2.0,4,1,01/02/2024 03:24:51 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,0.0,0.6331371,0,3.0,4,1,01/02/2024 03:24:51 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,0.0,1.083187,0,4.0,4,1,01/02/2024 03:24:51 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,0.0,0.0,0,1.0,3,1,01/02/2024 03:24:54 p. m.,0,0.0,2.771715,437.8995
DENISSE,JOSHUA,0.0,0.0,4,1.0,3,1,01/02/2024 03:24:54 p. m.,0,0.0,0.0,437.8995
DENISSE,JOSHUA,0.0,0.0,4,1.0,3,1,01/02/2024 03:24:54 p. m.,0,0.0,0.0,0.0
DENISSE,JOSHUA,0.0,0.0,12,1.0,3,2,01/02/2024 03:26:28 p. m.,1,0.0,0.0,0.0
DENISSE,JOSHUA,1.0,14.2355,12,2.0,3,2,01/02/2024 03:26:33 p. m.,1,0.0,0.0,0.0
DENISSE,JOSHUA,0.0,10.53397,12,3.0,4,2,01/02/2024 03:26:44 p. m.,1,0.0,0.0,0.0
DENISSE,JOSHUA,1.0,11.35008,12,4.0,4,2,01/02/2024 03:26:54 p. m.,1,0.0,0.0,0.0
DENISSE,JOSHUA,1.0,10.30104,12,5.0,1,2,01/02/2024 03:27:13 p. m.,1,0.0,0.0,0.0
DENISSE,JOSHUA,1.0,7.700008,12,6.0,0,2,01/02/2024 03:27:31 p. m.,1,0.0,0.0,0.0
DENISSE,JOSHUA,0.0,18.55107,12,7.0,3,2,01/02/2024 03:27:49 p. m.,1,0.0,0.0,0.0
